email_id,campaign_id,emails_sent,emails_opened,emails_clicked,unsubscribes
2800,2800,20206,8553,1130,504
2801,2801,24721,5420,697,724
2802,2802,46421,10320,2406,1253
2803,2803,24716,4298,817,170
2804,2804,24743,8561,1723,401
2805,2805,28449,6228,1600,844
2806,2806,36233,8097,2245,791
2807,2807,44640,8545,983,543
2808,2808,21568,3998,608,380
2809,2809,10725,3462,720,260
2810,2810,12790,5281,284,102
2811,2811,18260,6932,1579,305
2812,2812,7618,1431,83,120
2813,2813,46222,9248,631,826
2814,2814,35688,15188,4192,494
2815,2815,27366,9826,1084,337
2816,2816,23073,9672,2655,456
2817,2817,41411,7550,1740,283
2818,2818,24262,10553,2930,503
2819,2819,49542,19838,2426,838
2820,2820,9821,3634,839,193
2821,2821,34382,6021,1649,682
2822,2822,25240,8888,1452,328
2823,2823,12581,3807,750,360
2824,2824,7350,1614,279,45
2825,2825,34926,14640,2854,911
2826,2826,28963,6823,996,693
2827,2827,10384,1688,483,280
2828,2828,48905,10426,1874,947
2829,2829,41335,10098,1381,377
2830,2830,19864,4611,736,538
2831,2831,19905,8594,987,401
2832,2832,7954,3399,736,67
2833,2833,14555,4594,813,134
2834,2834,40216,16921,4906,743
2835,2835,13788,2095,540,77
2836,2836,14313,3357,963,224
2837,2837,30152,9234,2380,373
2838,2838,8183,2985,835,65
2839,2839,29328,8739,626,246
2840,2840,19248,7111,562,266
2841,2841,6181,2307,243,42
2842,2842,11271,3405,405,234
2843,2843,34609,12169,833,768
2844,2844,3513,983,278,87
2845,2845,21809,4517,856,565
2846,2846,42030,6753,1408,218
2847,2847,9970,3249,870,104
2848,2848,13823,3173,278,350
2849,2849,49074,14674,1217,1024
2850,2850,6813,2965,783,161
2851,2851,1209,338,58,24
2852,2852,47529,9669,1494,550
2853,2853,25922,8795,955,355
2854,2854,35764,12413,1179,447
2855,2855,16197,6681,1449,279
2856,2856,42289,11319,1576,719
2857,2857,7326,1580,459,200
2858,2858,19826,5469,884,221
2859,2859,28843,5328,885,374
2860,2860,8440,2146,320,69
2861,2861,32702,13147,3497,654
2862,2862,46037,10149,1245,814
2863,2863,27804,4677,1136,320
2864,2864,21815,5963,1504,340
2865,2865,18085,7662,897,419
2866,2866,23271,7932,487,376
2867,2867,15503,4988,457,157
2868,2868,41978,7685,2244,850
2869,2869,9468,3138,172,218
2870,2870,25850,4577,1035,718
2871,2871,37234,6294,392,382
2872,2872,36092,7562,674,663
2873,2873,48043,10511,2631,1333
2874,2874,22725,6227,1172,254
2875,2875,1893,304,16,53
2876,2876,7718,2318,574,46
2877,2877,19552,4701,505,475
2878,2878,17207,2755,654,435
2879,2879,25763,8929,739,605
2880,2880,18694,7638,528,329
2881,2881,47103,17838,2744,252
2882,2882,36500,12098,1064,853
2883,2883,26632,5547,1117,341
2884,2884,22215,6165,1454,278
2885,2885,31074,6550,760,665
2886,2886,31893,8387,1319,336
2887,2887,27629,8794,1502,765
2888,2888,35944,10854,1580,1072
2889,2889,48681,13051,1868,908
2890,2890,8097,2313,449,45
2891,2891,16211,4605,779,125
2892,2892,21356,5333,1346,627
2893,2893,7251,2307,235,207
2894,2894,39889,8974,765,814
2895,2895,32032,9834,2555,769
2896,2896,4862,1848,208,62
2897,2897,23142,9263,547,514
2898,2898,40238,10943,562,895
2899,2899,37858,14704,2740,485
2900,2900,43730,9652,1595,746
2901,2901,37359,15227,4540,262
2902,2902,7884,2189,151,64
2903,2903,1892,375,88,17
2904,2904,29678,12195,956,805
2905,2905,33452,6731,1688,574
2906,2906,36853,10150,530,292
2907,2907,20282,7422,2004,238
2908,2908,22127,7402,1057,470
2909,2909,10274,2435,538,257
2910,2910,47823,12499,2513,803
2911,2911,14803,6378,1797,340
2912,2912,9869,1966,449,166
2913,2913,21820,5998,525,145
2914,2914,1367,332,32,30
2915,2915,36240,10421,767,747
2916,2916,39958,7869,1082,758
2917,2917,15813,4008,214,155
2918,2918,19624,7775,2076,384
2919,2919,21037,5473,1323,596
2920,2920,37773,11796,2534,262
2921,2921,10989,1987,206,103
2922,2922,37940,6855,1708,746
2923,2923,26096,6499,1579,516
2924,2924,19169,8434,1976,390
2925,2925,32025,6814,345,345
2926,2926,15184,2693,675,131
2927,2927,11801,3453,172,81
2928,2928,4420,844,212,69
2929,2929,31912,7918,1386,253
2930,2930,37709,10105,2460,854
2931,2931,24264,5908,1066,443
2932,2932,40674,16377,4730,1164
2933,2933,19201,6977,1813,365
2934,2934,33118,11873,1337,265
2935,2935,29535,10208,964,787
2936,2936,31544,12025,1641,492
2937,2937,41434,13173,3944,1180
2938,2938,26064,6835,1936,778
2939,2939,13834,3909,709,71
2940,2940,21341,5303,1472,595
2941,2941,33951,14479,2920,198
2942,2942,19019,6514,974,568
2943,2943,47154,10652,2197,1380
2944,2944,2994,1224,345,89
2945,2945,42434,12150,1135,1007
2946,2946,43437,16296,4104,258
2947,2947,2889,964,220,65
2948,2948,12593,5179,429,195
2949,2949,8826,1472,308,57
2950,2950,7388,3009,359,194
2951,2951,43932,14682,795,1139
2952,2952,21740,9116,841,644
2953,2953,48325,20938,3749,1377
2954,2954,27422,7538,1635,179
2955,2955,13644,5423,951,316
2956,2956,6502,1311,80,131
2957,2957,46135,13916,1297,1092
2958,2958,1211,294,55,9
2959,2959,31556,10112,2265,604
2960,2960,31343,5530,1545,299
2961,2961,6663,1370,270,194
2962,2962,12097,4676,488,173
2963,2963,6326,2613,746,80
2964,2964,45622,15634,4305,446
2965,2965,49372,9371,593,1118
2966,2966,12665,2959,565,194
2967,2967,13336,3091,308,393
2968,2968,17997,6465,750,310
2969,2969,38925,10084,2451,703
2970,2970,42354,15082,1396,1217
2971,2971,39353,10456,1928,404
2972,2972,47018,13172,2785,1036
2973,2973,19919,4227,950,350
2974,2974,49701,19298,1402,1209
2975,2975,17922,3861,444,502
2976,2976,34884,12122,1171,296
2977,2977,39457,9741,1859,846
2978,2978,3218,793,60,44
2979,2979,1517,299,50,20
2980,2980,7567,1559,217,68
2981,2981,36833,7582,420,929
2982,2982,30913,10141,2267,719
2983,2983,32036,12821,1450,459
2984,2984,23143,6821,1025,138
2985,2985,16355,6197,1705,289
2986,2986,28589,7941,931,555
2987,2987,39867,6321,1125,1118
2988,2988,40115,17633,5037,399
2989,2989,38223,14354,1183,509
2990,2990,4525,1995,254,109
2991,2991,23682,6811,622,118
2992,2992,10665,2240,208,135
2993,2993,13097,2892,291,95
2994,2994,17038,3343,631,415
2995,2995,1324,388,52,22
2996,2996,46009,12340,1272,773
2997,2997,25660,10248,2321,617
2998,2998,7279,1938,251,206
2999,2999,27206,10392,2852,693
3000,3000,48865,20122,4009,896
3001,3001,23732,7036,1654,466
3002,3002,15528,6454,610,168
3003,3003,24742,6233,1594,501
3004,3004,27095,11498,2430,229
3005,3005,13318,2174,272,97
3006,3006,26170,9060,1417,317
3007,3007,26350,9290,1580,303
3008,3008,28638,5838,873,513
3009,3009,7975,2308,163,176
3010,3010,7645,2650,400,192
3011,3011,11543,2836,549,168
3012,3012,30798,4726,1008,670
3013,3013,28686,10941,1375,328
3014,3014,42557,7864,1980,1179
3015,3015,33903,8877,1494,453
3016,3016,36063,15922,1240,341
3017,3017,28791,8911,1299,629
3018,3018,10855,1650,473,246
3019,3019,17897,3745,948,415
3020,3020,30818,8643,1436,184
3021,3021,33087,9531,595,661
3022,3022,25202,5688,764,312
3023,3023,2542,795,75,35
3024,3024,2148,610,75,12
3025,3025,8319,2139,126,195
3026,3026,17294,3503,643,140
3027,3027,10479,3561,561,124
3028,3028,31017,11063,1228,795
3029,3029,49017,19417,3733,294
3030,3030,22403,5865,508,659
3031,3031,42799,16851,1268,762
3032,3032,48539,8427,2375,1151
3033,3033,28690,7752,744,679
3034,3034,48290,16701,4521,1251
3035,3035,29405,12924,3210,566
3036,3036,20870,6984,1290,518
3037,3037,46498,18119,2601,782
3038,3038,29635,6888,1530,285
3039,3039,33870,11902,2394,939
3040,3040,45447,10701,548,462
3041,3041,28153,9773,1159,466
3042,3042,42605,10457,1101,232
3043,3043,22273,4818,977,516
3044,3044,40932,16294,3209,854
3045,3045,22545,7043,1189,427
3046,3046,23475,5919,808,378
3047,3047,31274,12706,2220,572
3048,3048,12141,4272,486,70
3049,3049,38441,16926,3518,731
3050,3050,23629,4133,979,430
3051,3051,20925,4970,640,457
3052,3052,2937,577,113,60
3053,3053,38020,10625,3176,212
3054,3054,19604,6213,1072,213
3055,3055,36231,6866,1385,950
3056,3056,7355,1976,203,57
3057,3057,19962,4063,364,487
3058,3058,49133,21798,4087,678
3059,3059,15270,4206,840,198
3060,3060,24801,8409,1816,549
3061,3061,42492,16084,2081,781
3062,3062,26701,5808,876,638
3063,3063,19761,7861,1276,555
3064,3064,12640,3413,173,325
3065,3065,31410,10894,2405,234
3066,3066,39021,13498,3962,595
3067,3067,42708,6778,718,864
3068,3068,33988,15283,3054,792
3069,3069,2496,617,69,48
3070,3070,31927,11343,3266,177
3071,3071,40409,16771,3581,759
3072,3072,13650,5529,499,194
3073,3073,16683,3379,960,467
3074,3074,22150,4203,278,127
3075,3075,38853,11203,1246,780
3076,3076,16852,6555,1921,295
3077,3077,8284,3239,840,222
3078,3078,11437,2555,588,77
3079,3079,3118,1105,167,56
3080,3080,31815,13001,878,490
3081,3081,18041,7487,1380,413
3082,3082,40778,14032,2575,228
3083,3083,32510,12949,840,822
3084,3084,48523,18469,2601,1111
3085,3085,34525,11696,1871,852
3086,3086,7791,1509,174,199
3087,3087,8325,3051,432,178
3088,3088,10302,4366,1086,105
3089,3089,7365,1833,409,121
3090,3090,47470,14121,1570,545
3091,3091,20352,7260,963,330
3092,3092,17903,5737,1139,430
3093,3093,10700,3279,185,288
3094,3094,37932,9817,1205,1085
3095,3095,11374,3643,459,259
3096,3096,45123,10760,2538,1009
3097,3097,10602,3522,932,121
3098,3098,15936,2524,259,200
3099,3099,39288,6035,851,695
3100,3100,34870,9476,1938,322
3101,3101,23558,8084,1590,412
3102,3102,35297,9258,2465,604
3103,3103,12083,4968,847,206
3104,3104,25895,3994,1145,351
3105,3105,21270,4507,394,429
3106,3106,48760,18859,4007,678
3107,3107,31102,9978,2091,164
3108,3108,49906,20148,4951,903
3109,3109,15966,5945,837,92
3110,3110,42051,7554,999,280
3111,3111,37260,16338,4274,687
3112,3112,6206,2737,175,118
3113,3113,17251,3854,960,165
3114,3114,43651,17777,1903,1001
3115,3115,12628,2046,413,237
3116,3116,6987,2605,607,195
3117,3117,9686,2971,193,103
3118,3118,39382,14906,2523,293
3119,3119,4347,1067,222,43
3120,3120,8628,2438,412,64
3121,3121,39625,8499,1460,762
3122,3122,39123,10912,3014,899
3123,3123,30008,11499,1134,754
3124,3124,41266,15543,4632,466
3125,3125,27684,9146,1583,260
3126,3126,34245,10101,1221,723
3127,3127,18314,7512,843,217
3128,3128,37783,11369,2347,294
3129,3129,12939,3833,497,379
3130,3130,31835,9510,900,764
3131,3131,45104,10887,3062,725
3132,3132,42804,15241,3896,421
3133,3133,8124,3077,317,142
3134,3134,21972,8347,1402,485
3135,3135,40945,8724,1901,536
3136,3136,13576,5157,1270,357
3137,3137,40985,14294,1878,734
3138,3138,32049,11090,2741,785
3139,3139,18654,4078,471,528
3140,3140,20897,5459,690,484
3141,3141,49838,12190,1548,951
3142,3142,28336,4298,1224,180
3143,3143,27790,7116,1788,816
3144,3144,18970,2956,668,193
3145,3145,47967,10877,2807,268
3146,3146,29016,11237,1476,551
3147,3147,14071,5477,1119,225
3148,3148,18954,3450,382,249
3149,3149,32436,14026,2780,934
3150,3150,4014,1542,227,116
3151,3151,47300,14006,1681,953
3152,3152,25577,4291,274,347
3153,3153,36251,9455,2655,281
3154,3154,9800,4059,278,288
3155,3155,49001,13432,1181,429
3156,3156,20585,6633,1263,328
3157,3157,22485,7236,1741,258
3158,3158,35801,14148,3146,304
3159,3159,5456,2243,504,128
3160,3160,24673,10400,1679,668
3161,3161,13067,3219,344,183
3162,3162,14040,4960,1121,159
3163,3163,49998,21489,1828,1052
3164,3164,29005,7799,1338,179
3165,3165,35629,5988,1780,510
3166,3166,38074,10704,621,670
3167,3167,22434,8682,1502,434
3168,3168,42574,7243,498,310
3169,3169,37588,14440,2641,938
3170,3170,6749,2174,363,143
3171,3171,13510,5073,1226,213
3172,3172,19144,5546,1510,571
3173,3173,10974,3787,258,232
3174,3174,23269,6659,1633,546
3175,3175,29337,12228,1838,362
3176,3176,41874,16685,912,445
3177,3177,28993,5657,1492,568
3178,3178,22405,6939,1480,224
3179,3179,38646,16525,4516,883
3180,3180,38804,7597,1847,394
3181,3181,12900,2325,426,369
3182,3182,3585,1376,254,103
3183,3183,22460,9234,2605,481
3184,3184,14218,3424,534,167
3185,3185,15236,5815,330,410
3186,3186,29812,5572,1599,168
3187,3187,49755,20213,2064,309
3188,3188,29740,8022,813,431
3189,3189,9169,1630,152,255
3190,3190,48482,14784,1341,496
3191,3191,33054,12302,1717,987
3192,3192,28205,5846,1732,704
3193,3193,24583,7212,1277,703
3194,3194,2058,313,78,30
3195,3195,7557,1937,554,195
3196,3196,29452,12775,2721,316
3197,3197,46954,8232,1736,692
3198,3198,31891,4935,1436,741
3199,3199,22185,3629,950,209
3200,3200,1607,302,26,35
3201,3201,3555,598,149,94
3202,3202,44316,10543,2154,1133
3203,3203,28475,5744,1631,829
3204,3204,49625,19493,4233,701
3205,3205,8169,3152,181,82
3206,3206,27453,9267,2569,319
3207,3207,22041,3494,197,125
3208,3208,31834,5101,1367,886
3209,3209,4047,1262,303,93
3210,3210,12124,2393,128,332
3211,3211,7037,1941,129,205
3212,3212,31437,13989,3693,579
3213,3213,9808,3992,1007,49
3214,3214,32211,9368,2582,264
3215,3215,44016,13732,3971,955
3216,3216,7317,2146,508,192
3217,3217,13863,2602,464,348
3218,3218,10345,2251,158,76
3219,3219,27465,6445,1313,308
3220,3220,17427,3579,768,230
3221,3221,31287,10966,1973,607
3222,3222,18480,6984,579,287
3223,3223,44332,8581,2008,1164
3224,3224,26233,8907,2213,773
3225,3225,1938,373,21,48
3226,3226,11609,3123,165,197
3227,3227,23537,4856,1298,688
3228,3228,27585,7879,817,566
3229,3229,36774,10368,2449,786
3230,3230,34717,14829,1991,948
3231,3231,17730,4473,1198,430
3232,3232,30905,10785,2340,419
3233,3233,35017,8013,1967,548
3234,3234,2665,1171,95,28
3235,3235,30978,12360,989,706
3236,3236,9277,3822,484,147
3237,3237,6437,2831,829,61
3238,3238,34482,7188,1868,363
3239,3239,2095,439,103,38
3240,3240,10946,3490,637,67
3241,3241,35940,9301,1000,1030
3242,3242,35791,7159,642,787
3243,3243,42609,14499,2965,1111
3244,3244,47929,9375,2677,970
3245,3245,14251,3327,964,409
3246,3246,20431,5453,983,317
3247,3247,32230,9359,786,917
3248,3248,1023,176,39,22
3249,3249,14680,6267,1273,425
3250,3250,4881,1837,156,83
3251,3251,11502,4363,1098,330
3252,3252,16890,4515,405,261
3253,3253,39759,8270,2138,268
3254,3254,19102,3670,551,442
3255,3255,39399,17071,1501,633
3256,3256,45055,10481,1382,942
3257,3257,35119,8546,646,727
3258,3258,31874,7001,1117,814
3259,3259,36471,13599,2224,246
3260,3260,48186,12162,1435,1431
3261,3261,26002,10437,1188,537
3262,3262,28912,9410,2531,644
3263,3263,32935,12434,1319,249
3264,3264,48956,16204,3236,688
3265,3265,44575,13299,2997,704
3266,3266,4712,1608,428,56
3267,3267,48451,17913,4947,1017
3268,3268,22550,6221,1611,666
3269,3269,6445,991,226,110
3270,3270,39389,11757,2325,852
3271,3271,7813,3509,900,134
3272,3272,40756,16352,2353,732
3273,3273,44749,11848,2374,884
3274,3274,43118,18808,3646,342
3275,3275,16637,4295,936,459
3276,3276,28645,11302,2594,171
3277,3277,43407,16774,4412,839
3278,3278,35259,5683,850,886
3279,3279,49784,19081,4145,280
3280,3280,38154,7791,1617,504
3281,3281,20154,8589,2151,468
3282,3282,17614,4536,1001,243
3283,3283,17298,4030,991,226
3284,3284,46816,20940,2424,1162
3285,3285,14721,4674,1242,312
3286,3286,49542,13395,1836,1257
3287,3287,33757,13738,1833,688
3288,3288,49487,19376,5647,639
3289,3289,21043,3795,874,441
3290,3290,21507,7237,1518,514
3291,3291,14248,3268,741,196
3292,3292,29689,12431,2967,860
3293,3293,22152,3428,334,282
3294,3294,34169,12303,2339,817
3295,3295,36275,7377,1509,250
3296,3296,7118,1261,251,191
3297,3297,27518,11163,964,371
3298,3298,24186,6506,1823,183
3299,3299,49253,19424,5280,608
3300,3300,38362,16926,2216,407
3301,3301,3672,821,72,109
3302,3302,2727,813,210,80
3303,3303,17079,7045,1127,431
3304,3304,10527,1618,179,58
3305,3305,41122,12130,1937,777
3306,3306,38230,7939,766,686
3307,3307,27189,9194,2502,801
3308,3308,49941,11408,2842,704
3309,3309,18272,5105,720,514
3310,3310,16381,4030,561,474
3311,3311,9814,2419,621,221
3312,3312,36276,11742,870,1013
3313,3313,34256,12418,2282,261
3314,3314,40589,8862,1214,915
3315,3315,37311,14787,1567,437
3316,3316,4486,1292,206,88
3317,3317,5237,2283,211,99
3318,3318,37634,12986,3557,636
3319,3319,47288,9191,2026,313
3320,3320,48111,11201,1265,1318
3321,3321,2807,1021,176,63
3322,3322,9739,4342,450,158
3323,3323,36284,13031,1644,392
3324,3324,34289,14877,1280,634
3325,3325,45651,14885,3954,1336
3326,3326,4471,1625,226,35
3327,3327,5653,1888,344,131
3328,3328,49008,10212,3011,1193
3329,3329,12753,5110,293,359
3330,3330,48753,9060,654,1396
3331,3331,38617,13912,3079,970
3332,3332,25988,9327,789,352
3333,3333,7282,1772,167,114
3334,3334,17515,5252,504,263
3335,3335,15853,4048,857,111
3336,3336,30604,11493,2079,168
3337,3337,40725,6852,1296,898
3338,3338,7258,1455,423,132
3339,3339,1305,323,40,32
3340,3340,38229,12195,3229,1104
3341,3341,13352,4552,794,245
3342,3342,23626,4231,934,209
3343,3343,25521,8222,2243,578
3344,3344,12632,3817,967,203
3345,3345,41768,6751,1244,1209
3346,3346,8882,3483,445,109
3347,3347,23875,8473,1673,219
3348,3348,7535,2255,452,225
3349,3349,23111,9968,2812,432
3350,3350,26483,10201,2917,575
3351,3351,5290,1330,188,58
3352,3352,33162,6848,1034,462
3353,3353,32485,12775,3544,737
3354,3354,39740,7138,1284,857
3355,3355,22007,9321,1777,496
3356,3356,35188,9439,1761,352
3357,3357,21992,4192,1009,271
3358,3358,42047,11684,1855,296
3359,3359,2561,761,99,43
3360,3360,26480,6402,1908,642
3361,3361,45830,16483,2998,276
3362,3362,6844,1657,326,188
3363,3363,36572,7387,948,226
3364,3364,2832,464,58,27
3365,3365,36242,6006,1539,972
3366,3366,49400,14944,3919,875
3367,3367,45638,16418,4558,340
3368,3368,13170,5501,1254,89
3369,3369,14343,4282,825,291
3370,3370,3964,1691,171,88
3371,3371,20034,3033,333,507
3372,3372,22676,10098,2996,581
3373,3373,25365,10787,1623,225
3374,3374,40239,9007,1955,1088
3375,3375,28711,10167,2313,791
3376,3376,21299,4503,1214,498
3377,3377,18866,5145,270,482
3378,3378,25715,6002,1652,653
3379,3379,32995,7457,392,736
3380,3380,3739,1341,217,80
3381,3381,15612,2672,210,140
3382,3382,33016,5611,1033,303
3383,3383,49502,11234,2474,1399
3384,3384,27096,6379,775,715
3385,3385,18137,3310,264,463
3386,3386,14246,6197,1169,248
3387,3387,9330,2850,167,158
3388,3388,8301,1814,468,79
3389,3389,46456,18207,2010,946
3390,3390,29711,11037,1771,719
3391,3391,44442,19113,4619,432
3392,3392,14790,5434,331,79
3393,3393,11008,2778,798,308
3394,3394,23945,6910,1902,153
3395,3395,25905,5075,623,170
3396,3396,13056,4415,591,300
3397,3397,2658,1093,73,29
3398,3398,35639,8422,760,665
3399,3399,21811,3642,805,332
3400,3400,36014,5590,1286,831
3401,3401,22080,5765,495,167
3402,3402,16313,2475,125,105
3403,3403,26396,10046,802,280
3404,3404,42175,6771,1262,231
3405,3405,32223,13893,2934,388
3406,3406,41373,11006,3054,452
3407,3407,33149,11064,1507,984
3408,3408,30817,9052,2486,504
3409,3409,24601,5342,650,572
3410,3410,26457,11898,3218,375
3411,3411,2372,663,82,14
3412,3412,27894,10131,1878,297
3413,3413,27360,5130,1059,279
3414,3414,27594,7625,1177,643
3415,3415,30090,13110,2174,404
3416,3416,44605,12028,2776,452
3417,3417,15218,5535,1063,436
3418,3418,48795,16970,3474,1342
3419,3419,36927,15093,3743,530
3420,3420,21112,4519,385,162
3421,3421,43745,12497,3451,1263
3422,3422,41867,11456,1143,562
3423,3423,11270,3920,1114,178
3424,3424,30031,4719,479,576
3425,3425,12294,2852,674,234
3426,3426,11214,3839,743,280
3427,3427,10875,2973,496,290
3428,3428,9556,3619,621,193
3429,3429,41129,12716,2632,241
3430,3430,7361,2841,202,38
3431,3431,4457,1111,80,126
3432,3432,24376,5140,450,251
3433,3433,5326,1378,382,104
3434,3434,30269,8854,2000,370
3435,3435,7651,2989,268,206
3436,3436,11699,3212,588,239
3437,3437,11373,3622,750,255
3438,3438,19430,6936,1913,571
3439,3439,44507,19299,5351,330
3440,3440,3580,682,99,51
3441,3441,12171,4626,909,361
3442,3442,24749,10624,2084,236
3443,3443,2301,1014,290,44
3444,3444,23267,10385,2820,156
3445,3445,9843,3319,728,274
3446,3446,8272,3704,917,179
3447,3447,42564,10479,2387,1222
3448,3448,6444,1652,488,111
3449,3449,41754,17424,2690,385
3450,3450,17561,3645,437,316
3451,3451,2536,752,207,15
3452,3452,16650,5996,694,497
3453,3453,23119,3748,890,554
3454,3454,31021,10789,1437,179
3455,3455,41905,6419,1241,526
3456,3456,14083,5934,860,83
3457,3457,45033,10406,1496,638
3458,3458,34592,14047,3455,525
3459,3459,23421,4443,606,270
3460,3460,13642,4046,472,379
3461,3461,45027,7899,1710,583
3462,3462,34344,14381,801,282
3463,3463,8015,1786,168,53
3464,3464,38480,15024,3676,1023
3465,3465,1632,598,140,22
3466,3466,41465,7095,1388,1208
3467,3467,31196,10584,1404,674
3468,3468,41145,7677,1735,410
3469,3469,49894,21353,2058,1145
3470,3470,7002,1058,262,75
3471,3471,4276,1561,229,88
3472,3472,13624,3989,396,404
3473,3473,40679,14721,2462,947
3474,3474,39784,16291,1064,382
3475,3475,1413,245,71,16
3476,3476,36520,11782,1146,295
3477,3477,5966,1231,322,142
3478,3478,15923,3164,660,315
3479,3479,40423,11063,2324,422
3480,3480,17446,6932,1621,318
3481,3481,43915,18319,4046,528
