conversion_id,lead_id,campaign_id,revenue,conversion_date
11833,26041,7458,611.91,2025-01-11
11834,95426,1435,220.99,2026-06-18
11835,56986,2144,239.38,2026-08-20
11836,95966,9105,497.52,2025-08-01
11837,648,8585,487.28,2024-09-19
11838,96092,4189,585.1,2025-06-21
11839,12546,5996,1258.42,2025-07-22
11840,28606,6095,519.18,2025-05-25
11841,68153,324,664.53,2025-10-27
11842,54292,9513,302.55,2025-12-15
11843,83889,7419,723.4,2024-10-19
11844,49270,8033,378.72,2026-08-08
11845,47442,6524,510.66,2026-04-23
11846,76661,7099,466.65,2025-06-28
11847,48257,9026,825.91,2025-05-15
11848,35103,4782,255.96,2025-02-04
11849,9198,2938,157.34,2026-05-02
11850,60181,4994,442.87,2025-07-05
11851,59030,1215,622.83,2025-06-20
11852,3718,9078,531.73,2025-08-16
11853,23375,151,912.42,2026-02-08
11854,61279,1422,613.2,2026-06-08
11855,65780,1209,371.7,2025-03-06
11856,94093,5556,154.05,2026-05-15
11857,29387,6023,437.62,2025-02-15
11858,64582,1656,823.84,2026-04-19
11859,87784,6616,405.04,2025-09-17
11860,55247,1003,499.78,2024-10-03
11861,39678,8471,608.31,2024-10-15
11862,56242,5623,296.59,2026-08-14
11863,1194,3835,672.91,2025-03-29
11864,9401,669,1117.18,2025-12-12
11865,20527,8854,451.96,2026-08-16
11866,31994,8324,280.19,2026-05-30
11867,56245,8276,476.61,2025-11-25
11868,99960,6371,162.03,2025-06-19
11869,36237,6911,583.15,2025-04-23
11870,37184,8580,617.78,2025-10-26
11871,7246,814,1138.9,2024-11-11
11872,86605,248,447.2,2025-10-23
11873,45584,1907,604.4,2024-12-27
11874,50651,5657,320.33,2024-11-21
11875,84516,5120,412.31,2025-02-25
11876,39805,8864,229.85,2026-02-15
11877,1550,9461,447.02,2026-05-20
11878,52104,4334,422.99,2026-07-19
11879,99839,6364,572.26,2025-02-27
11880,55393,6247,360.76,2024-09-06
11881,93872,9585,513.72,2025-10-24
11882,46093,70,417.09,2024-10-20
11883,25334,3151,417.49,2026-02-19
11884,77280,6707,512.95,2026-07-19
11885,60088,7399,502.83,2024-11-20
11886,7047,3642,720.96,2026-03-21
11887,72990,634,463.9,2024-10-08
11888,81459,97,413.67,2026-03-23
11889,1841,3003,450.16,2025-02-19
11890,38279,7800,344.7,2025-09-02
11891,65538,7330,411.6,2025-05-20
11892,29182,473,1360.46,2026-05-28
11893,47149,5152,312.21,2026-06-23
11894,60328,4042,428.66,2026-01-15
11895,2861,4823,405.96,2025-09-29
11896,30206,1949,435.46,2026-07-06
11897,28134,5074,417.54,2024-12-26
11898,72658,5539,566.58,2025-12-06
11899,71786,8833,209.54,2024-11-25
11900,35767,5595,827.65,2026-01-17
11901,9856,6003,676.07,2025-08-27
11902,43425,2921,264.69,2026-02-18
11903,47824,1477,158.45,2026-05-07
11904,65489,2680,302.31,2024-10-26
11905,49623,4890,436.45,2025-06-08
11906,67366,8777,1790.31,2025-03-19
11907,93893,1537,646.54,2026-07-09
11908,93692,2785,199.58,2025-12-02
11909,21852,9086,349.04,2025-09-22
11910,10461,532,479.81,2024-10-11
11911,4449,8698,559.39,2025-01-07
11912,21520,411,255.35,2026-07-07
11913,8853,1256,460.59,2025-12-16
11914,47763,1504,344.19,2026-07-01
11915,21228,9304,283.76,2026-05-06
11916,52240,7479,561.04,2026-04-27
11917,66663,3709,725.56,2026-06-27
11918,4228,6192,750.34,2024-11-08
11919,58944,1359,656.68,2024-11-16
11920,79028,3664,384.26,2024-11-02
11921,52767,3156,704.35,2025-03-21
11922,37439,1505,575.09,2025-12-10
11923,73926,5250,526.88,2025-01-22
11924,2834,6423,362.91,2025-06-13
11925,13198,9168,384.35,2024-11-22
11926,47691,1834,511.29,2025-10-25
11927,54505,4727,1668.93,2025-09-01
11928,2085,9629,572.85,2026-01-23
11929,47051,1253,363.0,2025-09-02
11930,95105,6976,324.99,2025-04-05
11931,2123,8920,385.34,2026-08-02
11932,66,3567,1463.59,2026-08-29
11933,78259,794,403.58,2025-10-02
11934,14997,2073,775.44,2026-05-24
11935,21710,6569,408.31,2026-05-02
11936,87055,3384,561.49,2026-01-03
11937,37610,5244,732.07,2026-04-16
11938,74489,9609,370.2,2026-07-19
11939,84949,4195,357.61,2024-11-13
11940,42790,4957,1129.39,2026-04-24
11941,68650,4097,806.17,2026-06-26
11942,96146,8574,731.67,2025-07-15
11943,43517,7180,730.43,2024-11-02
11944,68234,8088,620.04,2025-05-27
11945,23368,6146,1351.39,2025-08-12
11946,28078,1312,503.69,2024-09-16
11947,35945,2903,657.62,2025-01-22
11948,13282,7103,238.54,2026-07-19
11949,31465,645,326.2,2025-03-13
11950,89429,5326,270.32,2025-09-23
11951,34438,5774,931.72,2025-11-02
11952,98042,8991,150.0,2026-02-02
11953,96227,7149,402.96,2024-11-11
11954,42185,2249,150.0,2024-12-31
11955,45556,142,325.17,2025-09-29
11956,76585,3251,385.49,2025-08-08
11957,73940,4501,984.8,2026-04-13
11958,14825,8564,600.83,2025-08-11
11959,67960,5723,324.87,2026-03-17
11960,55028,4135,839.65,2025-09-02
11961,95150,5228,497.16,2024-11-20
11962,94670,1368,502.09,2024-09-17
11963,19383,9550,270.07,2024-09-15
11964,54858,1368,300.36,2025-02-02
11965,80729,9039,326.18,2026-08-03
11966,43180,9800,504.33,2024-12-21
11967,14723,2569,512.32,2025-02-20
11968,60652,8008,1066.4,2025-07-03
11969,64020,2875,597.36,2025-04-23
11970,71075,7566,150.0,2025-06-27
11971,41660,4930,561.9,2025-05-11
11972,19775,8786,238.65,2025-01-11
11973,79495,3887,304.0,2025-07-22
11974,39732,7587,328.3,2025-04-07
11975,78807,3935,353.66,2025-08-17
11976,39799,8804,247.75,2025-10-22
11977,98701,9166,545.52,2025-04-30
11978,12416,4002,243.37,2025-09-08
11979,98108,7103,588.95,2025-05-20
11980,13810,6824,1507.92,2024-10-03
11981,83034,6857,253.49,2025-09-04
11982,65331,5471,427.41,2025-12-24
11983,79964,133,150.0,2025-02-14
11984,99263,7971,423.91,2026-09-01
11985,41934,8841,679.5,2026-05-29
11986,81188,6054,706.5,2026-03-27
11987,97925,7938,512.18,2024-11-03
11988,79912,924,768.65,2026-06-27
11989,1655,8725,1759.93,2025-08-13
11990,8279,6438,1159.97,2024-12-14
11991,93953,7645,379.46,2024-09-02
11992,83018,3277,238.52,2025-07-17
11993,52084,1777,402.19,2026-01-09
11994,49392,1658,306.9,2026-07-16
11995,32679,2181,617.5,2025-07-11
11996,46227,1353,272.98,2026-04-05
11997,47839,4786,475.13,2025-08-25
11998,67509,5736,749.2,2024-09-18
11999,29686,5194,468.55,2025-06-25
12000,12892,3646,307.0,2026-06-29
12001,84819,8348,886.61,2025-03-05
12002,68123,3556,192.58,2024-09-13
12003,91589,6181,418.26,2025-07-01
12004,94361,7961,482.59,2024-11-30
12005,69883,2106,496.68,2026-07-04
12006,18753,5385,539.29,2025-12-13
12007,65783,3748,668.62,2025-03-11
12008,20232,6647,484.1,2024-12-19
12009,25080,8996,409.92,2026-08-04
12010,43083,7572,401.9,2025-09-13
12011,44416,8687,362.94,2026-07-30
12012,46892,9430,730.53,2025-07-09
12013,30561,2966,356.64,2025-05-14
12014,24139,2564,752.49,2025-08-03
12015,85733,1086,497.45,2025-01-31
12016,97857,9963,379.7,2025-09-26
12017,91078,8789,671.29,2024-10-27
12018,93898,6763,342.5,2026-06-06
12019,5848,3812,677.96,2025-11-07
12020,29365,7501,548.05,2025-07-05
12021,24807,6135,365.71,2026-05-26
12022,69453,1451,641.83,2025-02-13
12023,72346,6625,647.61,2026-02-10
12024,14707,9916,878.98,2026-03-01
12025,32205,8638,798.77,2025-10-29
12026,35713,351,629.95,2025-09-16
12027,85362,856,280.4,2024-11-28
12028,46011,9044,1676.21,2026-02-22
12029,55543,377,244.25,2026-02-24
12030,7145,6929,792.06,2026-04-14
12031,40667,294,611.33,2026-01-12
12032,1536,26,273.95,2025-03-07
12033,15128,7107,463.06,2026-02-25
12034,83442,6095,473.72,2026-01-05
12035,6236,6841,946.52,2025-08-05
12036,53943,5444,344.93,2025-10-12
12037,41622,7647,432.26,2025-08-21
12038,37476,6173,153.23,2025-06-27
12039,47901,5002,1173.07,2025-05-12
12040,13348,303,288.52,2024-09-13
12041,35740,9031,580.25,2026-02-04
12042,85684,2581,468.39,2026-02-19
12043,99771,384,469.19,2025-12-17
12044,47219,4773,738.73,2025-09-06
12045,98109,1267,1136.41,2026-05-24
12046,7191,5587,558.77,2026-02-09
12047,32322,2282,683.71,2026-03-03
12048,50790,5043,580.82,2026-06-22
12049,51053,3668,819.56,2025-04-06
12050,4732,4355,390.94,2026-01-20
12051,30299,9599,843.61,2026-09-02
12052,91293,6847,858.55,2026-06-09
12053,1775,6109,846.63,2025-05-18
12054,61139,2901,354.22,2024-08-24
12055,68546,6963,452.97,2025-02-27
12056,47837,1389,555.42,2026-01-26
12057,2771,5139,248.29,2025-04-09
12058,7475,4292,1093.85,2025-02-02
12059,44188,633,489.73,2026-07-04
12060,96378,8089,567.91,2025-03-24
12061,38241,3024,369.26,2025-10-13
12062,32474,1333,253.8,2025-06-30
12063,95470,8411,364.3,2025-01-07
12064,93943,7106,549.83,2026-04-12
12065,46137,7682,690.02,2025-11-11
12066,23413,9755,534.27,2024-09-13
12067,73411,1124,586.02,2025-09-02
12068,14984,81,416.33,2026-08-25
12069,89799,3355,631.52,2026-07-09
12070,91665,6107,1034.23,2024-10-06
12071,8027,9669,700.92,2025-05-24
12072,29205,6509,738.61,2025-03-01
12073,44820,4762,570.78,2025-05-14
12074,10583,207,232.39,2026-02-14
12075,38989,8016,292.27,2025-04-11
12076,16588,9351,618.59,2025-05-27
12077,29065,6234,490.06,2024-11-23
12078,64792,9953,613.95,2025-04-19
12079,45430,2397,1139.35,2026-06-02
12080,80845,490,708.41,2025-08-01
12081,25612,8019,924.68,2024-09-02
12082,53800,3495,516.64,2026-04-01
12083,55356,5065,329.11,2024-10-07
12084,59638,4719,478.7,2026-01-12
12085,78884,7898,329.52,2025-08-24
12086,14618,7237,1074.0,2026-06-08
12087,87750,6975,731.57,2025-06-01
12088,73962,3444,639.22,2025-04-29
12089,76663,2797,914.13,2026-08-10
12090,87435,6682,179.46,2026-05-26
12091,63207,5045,661.21,2025-04-30
12092,29967,6901,255.87,2025-08-24
12093,19125,2246,490.96,2026-05-17
12094,34828,2548,421.64,2025-04-03
12095,41962,3657,685.99,2025-03-06
12096,50218,4701,552.3,2025-03-12
12097,13036,3068,965.42,2024-10-12
12098,76151,3651,364.69,2026-03-04
12099,90582,6590,702.44,2025-11-11
12100,26788,7187,534.38,2026-07-18
12101,79145,50,217.53,2025-02-11
12102,43472,8994,311.28,2026-03-31
12103,22982,4817,457.17,2024-11-02
12104,46583,6694,859.32,2026-02-06
12105,12235,7848,621.33,2025-06-25
12106,45216,4268,274.86,2024-10-16
12107,50123,8290,459.36,2026-01-05
12108,25547,3817,1351.41,2026-06-26
12109,86939,2315,520.93,2026-09-05
12110,55752,3873,418.36,2026-02-03
12111,39399,6246,630.09,2025-08-04
12112,41648,5115,721.76,2025-09-21
12113,13331,8821,392.26,2025-06-22
12114,65660,1524,633.52,2025-08-20
12115,80309,8470,418.03,2026-06-13
12116,31444,1831,706.03,2026-04-15
12117,99476,5910,536.38,2026-01-17
12118,50856,3446,627.02,2026-05-09
12119,10646,4557,337.11,2024-11-25
12120,12075,3824,326.8,2026-02-08
12121,96507,6949,790.57,2025-02-28
12122,38551,8225,473.57,2025-01-29
12123,88071,9383,568.22,2024-12-30
12124,23812,9607,422.76,2025-11-29
12125,24796,5807,772.29,2026-06-28
12126,91551,4188,363.61,2024-11-04
12127,34332,1682,460.45,2025-02-01
12128,43383,7704,729.96,2025-01-18
12129,42625,2789,885.79,2025-04-05
12130,74243,5855,379.22,2025-04-13
12131,68230,4905,1312.7,2025-12-09
12132,79922,8650,576.3,2025-03-06
12133,96440,8752,292.52,2025-01-07
12134,62377,5435,592.6,2025-10-22
12135,96319,2439,406.87,2025-05-28
12136,56811,588,612.18,2025-10-14
12137,90612,3789,482.3,2025-04-21
12138,27334,670,511.39,2025-12-04
12139,19736,7431,312.37,2024-09-29
12140,33613,7611,808.38,2026-07-20
12141,44273,3601,276.42,2025-05-16
12142,99930,3359,283.05,2025-07-18
12143,17200,9022,592.1,2025-11-18
12144,3023,4561,1098.19,2025-03-13
12145,40844,1217,413.11,2025-10-23
12146,96007,5228,699.58,2025-07-10
12147,71972,9951,842.75,2025-01-07
12148,5432,5059,740.51,2025-03-04
12149,15690,4058,421.74,2025-03-31
12150,14199,2091,285.57,2025-10-24
12151,92961,7384,163.4,2025-02-18
12152,29699,8692,432.07,2025-05-24
12153,82763,3442,888.06,2025-09-12
12154,63601,998,280.88,2025-12-18
12155,98180,3102,699.32,2024-12-25
12156,42269,1308,306.41,2025-06-08
12157,48305,6796,519.59,2025-06-07
12158,24514,5292,701.97,2025-10-08
12159,98309,6370,354.34,2025-08-28
12160,65345,9826,536.59,2025-06-19
12161,11525,356,400.4,2025-06-02
12162,54114,2290,701.05,2026-05-03
12163,82452,6621,554.27,2025-12-20
12164,80400,2249,506.87,2025-03-15
12165,60014,7725,1074.03,2025-11-11
12166,89740,872,686.19,2026-08-02
12167,27605,7852,348.91,2025-12-07
12168,70686,5765,472.04,2025-01-02
12169,46643,3445,474.4,2026-06-28
12170,30555,1885,512.94,2025-01-03
12171,6629,4413,1741.07,2025-08-30
12172,44985,5443,593.14,2026-03-10
12173,36824,6096,178.05,2025-01-17
12174,38147,9837,375.63,2025-02-28
12175,68206,6465,187.51,2026-05-14
12176,67768,8217,417.84,2025-07-19
12177,59119,8007,182.43,2025-02-24
12178,40742,8984,318.69,2025-10-24
12179,54092,3218,230.36,2026-07-31
12180,32752,3603,597.1,2025-07-13
12181,27683,7238,492.88,2026-02-04
12182,46347,1477,573.34,2025-01-19
12183,13688,4723,467.65,2024-11-30
12184,6533,4856,245.39,2026-01-07
12185,16987,9767,636.99,2025-11-01
12186,13354,5579,1288.34,2025-04-26
12187,28391,3883,604.62,2025-12-06
12188,85563,9886,398.23,2026-04-03
12189,19192,497,241.28,2025-11-10
12190,75664,1968,312.93,2026-06-16
12191,3534,4489,618.02,2025-04-19
12192,89315,7544,842.66,2025-11-01
12193,74522,3383,561.4,2025-09-19
12194,31941,3732,735.05,2025-01-19
12195,58094,2646,701.93,2026-07-06
12196,52531,5648,634.77,2025-05-20
12197,83777,6020,354.52,2025-10-19
12198,33946,8558,537.52,2025-07-03
12199,15191,1559,322.41,2025-02-15
12200,42663,125,497.06,2025-06-19
12201,46505,6382,581.4,2026-05-23
12202,14936,8090,1140.69,2026-03-17
12203,63970,1504,255.99,2025-03-14
12204,29934,9494,626.88,2026-04-27
12205,13433,2677,1033.41,2024-09-28
12206,67536,967,720.12,2024-11-25
12207,1294,9099,747.3,2025-08-28
12208,26286,3787,661.06,2025-05-15
12209,81692,7692,943.1,2025-08-17
12210,80629,5213,286.08,2025-10-04
12211,64573,4801,246.42,2025-05-18
12212,18061,9213,491.19,2025-04-22
12213,67498,4793,167.24,2026-03-15
12214,70656,5059,911.71,2025-10-03
12215,22624,8678,907.2,2025-04-03
12216,81292,3917,396.76,2026-07-27
12217,96233,8611,409.37,2026-05-03
12218,84479,7717,475.24,2026-03-23
12219,83143,4465,505.73,2026-05-26
12220,82166,2370,525.1,2025-08-07
12221,52903,7242,651.39,2025-04-05
12222,70220,3304,452.0,2025-09-22
12223,65358,1715,789.66,2025-07-10
12224,11296,4052,615.83,2025-03-24
12225,40280,7140,363.77,2025-02-21
12226,27007,848,960.6,2025-04-04
12227,56779,5007,249.85,2025-11-03
12228,33686,7980,470.56,2026-08-15
12229,75485,3567,799.08,2025-06-29
12230,30240,7467,343.25,2026-08-13
12231,53265,1200,575.23,2025-09-30
12232,32862,7851,646.56,2025-07-23
12233,57765,9409,320.45,2025-11-30
12234,19569,6698,475.21,2026-08-25
12235,6973,7345,455.66,2025-02-27
12236,14911,4728,373.95,2025-07-11
12237,9972,4144,1557.5,2025-01-28
12238,53864,5712,336.45,2025-05-06
12239,15052,4876,814.41,2025-01-20
12240,77720,4840,404.88,2025-01-09
12241,25998,3235,286.2,2025-02-08
12242,9528,6208,518.74,2025-06-28
12243,34539,2358,681.67,2025-12-09
12244,24412,4154,780.75,2024-12-17
12245,95369,9491,1076.14,2026-02-22
12246,99209,6386,2148.71,2025-11-14
12247,14501,9160,558.5,2026-04-10
12248,41592,1033,353.7,2025-06-17
12249,41032,1201,617.97,2024-11-07
12250,11451,353,431.34,2026-08-14
12251,38957,3624,782.88,2025-05-03
12252,16216,3303,257.6,2026-05-18
12253,53224,6008,1610.29,2025-02-28
12254,12264,2748,755.99,2026-05-06
12255,15793,4927,212.3,2026-04-03
12256,24261,1102,345.67,2025-09-10
12257,42329,4873,741.03,2025-01-17
12258,3760,3086,887.29,2025-03-17
12259,30773,8853,260.83,2024-09-22
12260,84611,5024,703.81,2025-11-10
12261,85558,9524,186.11,2025-01-21
12262,36486,734,471.22,2025-07-07
12263,66635,6168,859.22,2025-01-03
12264,87509,7201,373.99,2025-04-12
12265,29768,9324,231.95,2025-02-03
12266,73489,8464,530.12,2026-01-11
12267,33904,8418,364.18,2026-06-02
12268,99907,4678,675.04,2025-10-25
12269,27177,412,316.5,2024-10-05
12270,91010,5428,334.85,2025-09-09
12271,76296,6733,179.38,2026-03-18
12272,80399,8161,536.45,2026-01-14
12273,8886,3155,454.66,2026-01-25
12274,84376,1623,272.0,2025-03-27
12275,64538,8047,542.89,2025-09-11
12276,14185,5595,823.48,2024-09-21
12277,61240,2325,442.4,2025-10-22
12278,11452,8194,563.45,2025-01-19
12279,55820,9582,564.9,2024-11-04
12280,7265,2300,269.84,2025-10-12
12281,39284,345,1377.87,2026-07-05
12282,97232,9575,389.39,2025-07-22
12283,91816,7336,684.07,2026-01-24
12284,86556,8312,723.87,2025-02-17
12285,15591,4943,459.53,2025-09-18
12286,97169,5320,667.41,2026-05-14
12287,54758,3067,557.19,2025-04-16
12288,71215,8385,242.54,2025-05-09
12289,97066,4917,417.32,2025-07-15
12290,68030,8070,362.75,2026-05-29
12291,90133,9017,391.16,2026-02-09
12292,1964,896,256.72,2025-12-07
12293,9037,2578,865.42,2025-04-19
12294,24486,674,1097.73,2025-12-20
12295,36101,5905,803.52,2024-11-23
12296,30282,7283,930.07,2026-08-25
12297,71538,6963,414.75,2025-03-01
12298,35735,3510,358.48,2024-11-03
12299,93086,5850,333.85,2025-11-29
12300,33161,8155,679.96,2026-07-31
12301,79609,5978,551.99,2025-06-16
12302,79916,8103,474.09,2026-04-08
12303,77138,2561,941.59,2026-08-31
12304,47852,3691,603.33,2024-12-05
12305,27593,8333,323.98,2026-03-06
12306,17208,3646,350.56,2025-11-26
12307,18037,2071,692.98,2026-07-07
12308,22080,3562,829.54,2025-08-23
12309,68295,9947,649.26,2025-02-05
12310,96411,4825,1272.13,2025-01-04
12311,46313,7017,1116.0,2026-05-15
12312,8126,308,614.32,2025-08-24
12313,19305,2381,323.99,2025-10-04
12314,87737,519,255.96,2026-03-13
12315,58616,4259,405.98,2025-11-12
12316,22105,905,718.1,2026-01-21
12317,98859,741,1228.22,2025-01-22
12318,91496,7690,607.12,2024-09-10
12319,88522,8225,883.92,2026-07-07
12320,10470,8025,435.87,2025-12-25
12321,82073,9862,672.76,2025-06-13
12322,1303,5639,743.73,2025-08-07
12323,75882,6961,183.13,2026-03-20
12324,43835,5649,400.73,2026-04-12
12325,60883,7537,792.23,2025-07-12
12326,6071,4525,565.23,2025-04-26
12327,53959,4525,270.9,2026-08-20
12328,89829,5689,150.0,2025-05-15
12329,37285,4034,410.39,2025-07-10
12330,19650,8182,475.42,2025-02-12
12331,84739,1095,316.73,2025-07-14
12332,8209,8569,529.29,2025-06-25
12333,6129,9480,634.73,2026-06-14
12334,93438,5920,689.07,2026-03-13
12335,26212,2128,151.72,2025-12-20
12336,17191,3703,255.41,2026-02-17
12337,34973,941,423.13,2025-06-10
12338,26226,4237,655.95,2026-01-25
12339,15761,1605,629.31,2026-04-23
12340,66352,7926,623.87,2026-08-27
12341,22931,1572,406.79,2025-12-11
12342,16563,4581,418.29,2025-07-05
12343,4479,8848,342.35,2025-02-06
12344,12316,5726,723.5,2024-10-19
12345,23871,8152,310.99,2024-12-29
12346,77157,150,753.72,2025-09-23
12347,57489,5398,546.71,2025-06-24
12348,22259,2335,481.78,2025-09-21
12349,40604,1889,354.83,2025-09-01
12350,33146,8040,250.19,2025-06-18
12351,1676,985,356.44,2025-08-03
12352,57447,9509,417.8,2025-12-03
12353,79164,9931,150.73,2024-09-25
12354,19595,5550,446.45,2024-10-16
12355,29225,3734,782.25,2025-02-07
12356,5170,5528,654.33,2026-01-18
12357,7853,7473,384.48,2026-08-29
12358,98658,5459,504.45,2026-02-26
12359,59195,4549,373.13,2025-06-22
12360,79788,8398,530.8,2026-07-30
12361,92076,9462,1064.28,2025-01-26
12362,17358,449,799.71,2026-04-25
12363,26086,4286,639.31,2024-12-19
12364,47438,3329,385.12,2025-11-19
12365,86113,1581,716.92,2025-08-01
12366,33361,1954,211.99,2024-09-06
12367,65267,5265,434.34,2026-07-03
12368,77568,7405,659.75,2024-09-15
12369,2790,7397,713.52,2025-08-12
12370,92944,3123,688.79,2024-12-10
12371,60422,6493,571.01,2026-02-06
12372,3209,997,446.81,2025-09-22
12373,87986,7233,644.83,2026-04-26
12374,30536,9813,306.0,2025-03-14
12375,79065,8489,323.0,2026-06-11
12376,36759,3086,508.2,2025-10-31
12377,60526,2203,537.32,2025-12-09
12378,44768,1806,197.79,2026-01-10
12379,37000,6380,618.67,2025-01-05
12380,92744,1271,725.14,2025-07-17
12381,73326,3902,474.07,2024-10-02
12382,36587,720,1615.23,2025-03-27
12383,19069,3889,350.21,2025-07-31
12384,72200,6803,411.35,2026-05-17
12385,16455,4229,404.43,2025-01-13
12386,12812,9407,474.33,2024-11-29
12387,96366,162,418.07,2026-06-16
12388,47740,8524,243.86,2026-06-20
12389,48057,5685,374.92,2025-12-28
12390,8151,9416,469.28,2025-11-04
12391,3935,4033,910.77,2024-12-29
12392,25548,1476,1481.96,2025-12-09
12393,2266,895,960.77,2025-05-17
12394,21908,9102,334.39,2025-11-07
12395,94423,7994,347.96,2025-01-11
12396,84360,7458,455.02,2026-01-23
12397,76939,2386,1202.65,2025-05-28
12398,96165,2132,453.63,2024-10-10
12399,57261,9432,253.72,2025-07-23
12400,31106,7900,383.53,2025-03-12
12401,13321,1796,719.48,2025-01-01
12402,19494,2681,695.74,2025-06-26
12403,99692,3499,445.81,2025-01-22
12404,29067,9002,693.47,2026-05-06
12405,92557,2089,158.13,2025-11-23
12406,23918,9058,519.01,2025-03-13
12407,73974,4795,757.74,2025-09-03
12408,1033,6829,324.92,2026-03-12
12409,60224,2229,324.35,2026-02-28
12410,60570,207,193.79,2026-05-18
12411,47972,3070,1091.11,2026-05-24
12412,42984,5330,343.75,2024-09-24
12413,8045,3713,555.86,2026-05-29
12414,3632,1971,666.45,2024-10-22
12415,34767,3141,1049.46,2025-04-10
12416,96106,3174,456.25,2025-01-26
12417,50621,6695,376.26,2024-09-26
12418,68184,1142,537.29,2025-05-19
12419,90699,7858,936.4,2024-11-15
12420,81334,6408,452.56,2024-11-02
12421,53001,5908,305.69,2026-06-13
12422,42980,8950,228.06,2026-09-03
12423,9945,6042,267.56,2026-01-12
12424,53457,8391,759.15,2026-06-21
12425,88040,3439,419.76,2026-04-13
12426,33440,3523,363.67,2026-01-30
12427,68227,7878,344.47,2025-01-31
12428,21107,7054,514.15,2025-04-10
